event_id,timestamp,source_ip,endpoint,attack_type,severity,payload_sample,detected_by_ruleset
evt_01254,2026-09-10 03:45:10,129.192.190.151,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00714,2026-09-10 03:48:11,202.80.70.38,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01574,2026-09-10 05:17:17,212.69.142.217,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_02164,2026-09-10 06:24:10,158.43.229.18,/config/exposed.env,none,low,-,0
evt_01001,2026-09-10 07:13:34,51.250.18.161,/config/exposed.env,none,low,-,0
evt_00480,2026-09-10 07:36:40,168.116.26.150,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01125,2026-09-10 07:39:34,10.162.207.86,/search,none,low,-,0
evt_01106,2026-09-10 07:48:25,83.28.104.135,/config/exposed.env,none,low,-,0
evt_00079,2026-09-10 07:56:41,20.104.227.20,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00937,2026-09-10 08:19:02,118.168.11.180,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01120,2026-09-10 09:37:06,176.212.0.47,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00755,2026-09-10 10:52:34,28.248.98.26,/api/v1/users,none,low,-,0
evt_01997,2026-09-10 11:32:47,83.171.31.167,/upload,none,low,-,0
evt_02411,2026-09-10 12:06:59,157.230.115.35,/admin/login,none,low,-,0
evt_01978,2026-09-10 12:08:06,208.74.156.226,/config/exposed.env,none,low,-,0
evt_00695,2026-09-10 13:15:37,148.251.160.134,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01936,2026-09-10 14:31:13,188.21.92.7,/admin/login,none,low,-,0
evt_02344,2026-09-10 14:39:47,118.40.140.156,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_02257,2026-09-10 14:51:03,121.138.135.252,/config/exposed.env,none,low,-,0
evt_01976,2026-09-10 14:55:52,202.111.95.245,/api/v1/users,none,low,-,0
evt_00624,2026-09-10 16:05:39,82.113.53.240,/api/v1/users,none,low,-,0
evt_02033,2026-09-10 16:07:11,9.251.149.159,/config/exposed.env,none,low,-,0
evt_00820,2026-09-10 17:01:36,48.201.156.138,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01422,2026-09-10 17:06:09,155.56.106.130,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00574,2026-09-10 17:10:26,73.195.214.248,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00265,2026-09-10 17:15:38,63.252.109.144,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_02056,2026-09-10 17:59:52,33.226.207.237,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01506,2026-09-10 18:21:27,205.54.237.107,/config/exposed.env,none,low,-,0
evt_00087,2026-09-10 18:35:18,69.2.168.249,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_02261,2026-09-10 20:25:09,73.195.214.248,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01674,2026-09-10 20:52:55,82.113.53.240,/search,none,low,-,0
evt_01345,2026-09-10 21:02:08,49.102.48.138,/upload,none,low,-,0
evt_00982,2026-09-10 21:41:51,178.32.184.218,/api/v1/users,none,low,-,0
evt_00064,2026-09-10 22:13:35,120.1.57.72,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01675,2026-09-10 22:20:52,30.36.70.249,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01241,2026-09-10 22:42:36,202.111.95.245,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00666,2026-09-10 23:17:04,66.211.178.29,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00675,2026-09-10 23:24:25,49.117.133.172,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00119,2026-09-11 00:16:49,214.44.73.54,/config/exposed.env,none,low,-,0
evt_01643,2026-09-11 02:12:52,120.1.57.72,/admin/login,none,low,-,0
evt_01047,2026-09-11 02:26:12,53.199.20.13,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_02295,2026-09-11 02:27:04,50.78.229.74,/admin/login,none,low,-,0
evt_00226,2026-09-11 02:43:01,50.78.229.74,/upload,none,low,-,0
evt_00538,2026-09-11 03:01:38,182.214.192.146,/search,xss,high,q=<script>alert(1)</script>,1
evt_02252,2026-09-11 03:05:13,75.91.81.197,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00826,2026-09-11 03:24:54,212.69.142.217,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00924,2026-09-11 04:31:43,73.222.233.161,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01883,2026-09-11 04:49:29,215.53.45.167,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01738,2026-09-11 05:14:37,72.130.31.121,/search,none,low,-,0
evt_00061,2026-09-11 06:39:06,183.214.230.239,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00305,2026-09-11 07:15:33,39.163.145.145,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_02272,2026-09-11 07:37:13,189.84.88.182,/api/v1/users,none,low,-,0
evt_02389,2026-09-11 07:49:32,216.98.158.185,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_02353,2026-09-11 08:13:52,84.255.72.112,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00921,2026-09-11 08:54:29,75.91.81.197,/admin/login,none,low,-,0
evt_02436,2026-09-11 09:04:45,59.112.102.115,/search,none,low,-,0
evt_00151,2026-09-11 09:11:24,164.43.172.135,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01057,2026-09-11 09:39:53,9.251.149.159,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01189,2026-09-11 09:40:38,9.251.149.159,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00049,2026-09-11 09:41:03,102.52.48.17,/search,none,low,-,0
evt_02154,2026-09-11 09:53:33,45.117.190.28,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00511,2026-09-11 09:58:15,94.208.177.232,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_02296,2026-09-11 10:04:54,28.248.98.26,/api/v1/users,none,low,-,0
evt_01631,2026-09-11 10:25:20,171.12.15.22,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01019,2026-09-11 10:27:34,141.131.211.217,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00989,2026-09-11 10:34:18,163.53.150.224,/upload,none,low,-,0
evt_01244,2026-09-11 11:21:33,210.141.18.55,/admin/login,none,low,-,0
evt_01141,2026-09-11 11:37:00,147.252.76.244,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01000,2026-09-11 11:43:17,132.196.8.101,/api/v1/users,none,low,-,0
evt_02124,2026-09-11 12:23:45,26.0.153.151,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01017,2026-09-11 12:36:15,120.1.57.72,/config/exposed.env,none,low,-,0
evt_00424,2026-09-11 12:51:33,89.22.88.97,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00177,2026-09-11 12:53:30,20.35.189.57,/api/v1/users,none,low,-,0
evt_02309,2026-09-11 13:08:29,51.234.58.68,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00308,2026-09-11 13:20:16,104.248.115.151,/api/v1/users,none,low,-,0
evt_00094,2026-09-11 13:50:39,83.191.48.164,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00245,2026-09-11 14:01:54,82.113.53.240,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00808,2026-09-11 14:12:42,55.10.25.202,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01378,2026-09-11 14:29:00,73.195.214.248,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01296,2026-09-11 15:28:51,220.237.84.67,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00939,2026-09-11 15:55:53,43.114.191.211,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00072,2026-09-11 15:56:06,115.77.108.88,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00813,2026-09-11 16:11:56,28.248.98.26,/admin/login,none,low,-,0
evt_00321,2026-09-11 17:07:13,55.32.168.235,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00602,2026-09-11 17:36:45,50.78.229.74,/admin/login,none,low,-,0
evt_00499,2026-09-11 18:20:40,205.54.237.107,/config/exposed.env,none,low,-,0
evt_00264,2026-09-11 18:53:02,202.111.95.245,/search,xss,high,q=<script>alert(1)</script>,1
evt_00811,2026-09-11 18:54:24,171.12.15.22,/api/v1/users,none,low,-,0
evt_00781,2026-09-11 18:54:53,216.255.169.4,/search,none,low,-,0
evt_01660,2026-09-11 19:31:44,181.162.97.216,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00888,2026-09-11 19:37:40,109.250.80.224,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_02244,2026-09-11 20:25:38,60.19.49.249,/config/exposed.env,none,low,-,0
evt_01052,2026-09-11 21:13:56,151.183.234.150,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00792,2026-09-11 22:08:48,122.249.186.73,/admin/login,none,low,-,0
evt_01995,2026-09-11 22:52:50,177.82.2.20,/search,xss,high,q=<script>alert(1)</script>,1
evt_01986,2026-09-11 23:28:43,10.235.202.118,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00946,2026-09-11 23:59:22,131.12.158.4,/search,none,low,-,0
evt_00206,2026-09-12 00:28:21,177.53.25.238,/admin/login,none,low,-,0
evt_01214,2026-09-12 00:53:26,206.114.61.237,/upload,none,low,-,0
evt_00556,2026-09-12 01:16:40,28.248.98.26,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01694,2026-09-12 01:48:36,202.111.95.245,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02204,2026-09-12 02:01:05,209.169.90.253,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_02326,2026-09-12 03:54:44,55.10.25.202,/admin/login,none,low,-,0
evt_02166,2026-09-12 04:00:28,150.209.235.168,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01227,2026-09-12 04:23:07,59.161.119.4,/search,none,low,-,0
evt_02289,2026-09-12 04:25:50,170.155.195.165,/upload,none,low,-,0
evt_01857,2026-09-12 05:18:37,42.22.111.117,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01889,2026-09-12 06:39:44,202.111.95.245,/api/v1/users,none,low,-,0
evt_00074,2026-09-12 06:48:49,223.245.34.91,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00018,2026-09-12 07:03:46,120.1.57.72,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01382,2026-09-12 07:09:53,75.91.81.197,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01398,2026-09-12 07:33:56,125.69.83.17,/admin/login,none,low,-,0
evt_00694,2026-09-12 07:37:10,131.12.158.4,/search,xss,high,q=<script>alert(1)</script>,1
evt_01807,2026-09-12 07:48:10,209.169.90.253,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_02448,2026-09-12 08:11:50,158.43.229.18,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00729,2026-09-12 08:40:50,223.245.34.91,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02460,2026-09-12 09:05:14,166.180.102.88,/upload,none,low,-,0
evt_00830,2026-09-12 09:17:59,121.252.54.180,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02037,2026-09-12 09:28:46,207.142.219.196,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00170,2026-09-12 09:31:12,183.238.167.81,/config/exposed.env,none,low,-,0
evt_01732,2026-09-12 10:00:54,114.216.12.44,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01224,2026-09-12 10:17:41,168.116.26.150,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01441,2026-09-12 10:18:42,28.248.98.26,/admin/login,none,low,-,0
evt_01627,2026-09-12 10:42:06,131.80.251.224,/upload,none,low,-,0
evt_00949,2026-09-12 11:09:35,3.168.79.201,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01121,2026-09-12 11:23:38,131.12.158.4,/admin/login,none,low,-,0
evt_01746,2026-09-12 11:34:32,19.255.25.156,/config/exposed.env,none,low,-,0
evt_00172,2026-09-12 12:14:49,52.39.142.36,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00136,2026-09-12 12:17:53,209.169.90.253,/search,none,low,-,0
evt_02417,2026-09-12 12:58:35,14.213.124.99,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00610,2026-09-12 13:27:18,205.54.237.107,/admin/login,none,low,-,0
evt_00039,2026-09-12 13:31:31,155.219.185.158,/config/exposed.env,none,low,-,0
evt_00457,2026-09-12 13:43:01,64.151.171.49,/config/exposed.env,none,low,-,0
evt_00814,2026-09-12 13:44:53,177.53.25.238,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01887,2026-09-12 13:47:09,165.21.216.233,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01070,2026-09-12 14:00:12,159.124.81.250,/config/exposed.env,none,low,-,0
evt_01405,2026-09-12 14:33:32,55.139.228.184,/upload,none,low,-,0
evt_00291,2026-09-12 15:26:30,214.44.73.54,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01331,2026-09-12 16:06:10,73.120.222.251,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00415,2026-09-12 16:09:30,205.54.237.107,/search,xss,high,q=<script>alert(1)</script>,1
evt_02473,2026-09-12 16:54:02,171.12.15.22,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_02089,2026-09-12 16:55:12,49.102.48.138,/search,none,low,-,0
evt_00289,2026-09-12 17:26:18,145.19.231.182,/search,none,low,-,0
evt_02015,2026-09-12 17:51:13,205.54.237.107,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01692,2026-09-12 17:57:05,168.116.26.150,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00963,2026-09-12 17:59:32,49.102.48.138,/search,none,low,-,0
evt_00744,2026-09-12 18:36:21,148.251.160.134,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_02205,2026-09-12 18:54:35,188.248.126.76,/upload,none,low,-,0
evt_00229,2026-09-12 20:18:14,56.40.123.114,/search,none,low,-,0
evt_00893,2026-09-12 20:20:23,209.169.90.253,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01201,2026-09-12 20:35:28,38.230.68.76,/api/v1/users,none,low,-,0
evt_01487,2026-09-12 20:50:03,82.113.53.240,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01028,2026-09-12 21:00:35,205.114.73.199,/search,none,low,-,0
evt_01316,2026-09-12 21:02:49,63.221.45.182,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01658,2026-09-12 21:07:27,149.93.207.121,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00710,2026-09-12 21:46:38,126.165.67.59,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01206,2026-09-12 21:55:51,75.91.81.197,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01202,2026-09-12 22:09:33,120.1.57.72,/admin/login,none,low,-,0
evt_02416,2026-09-12 22:16:43,75.91.81.197,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_02152,2026-09-12 22:20:20,2.130.38.162,/search,xss,high,q=<script>alert(1)</script>,1
evt_00918,2026-09-12 22:46:27,206.141.21.86,/search,none,low,-,0
evt_01550,2026-09-12 22:50:18,73.195.214.248,/admin/login,none,low,-,0
evt_02025,2026-09-12 22:58:22,73.181.22.222,/admin/login,none,low,-,0
evt_01221,2026-09-12 23:17:18,153.209.78.134,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01022,2026-09-12 23:51:31,148.251.160.134,/api/v1/users,none,low,-,0
evt_02195,2026-09-13 00:14:58,71.48.151.219,/search,none,low,-,0
evt_01151,2026-09-13 00:19:38,75.91.81.197,/search,xss,high,q=<script>alert(1)</script>,1
evt_00006,2026-09-13 00:30:23,131.12.158.4,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00434,2026-09-13 00:44:42,216.255.169.4,/admin/login,none,low,-,0
evt_01774,2026-09-13 01:08:18,32.249.3.40,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_02210,2026-09-13 01:16:32,214.44.73.54,/api/v1/users,none,low,-,0
evt_02293,2026-09-13 01:29:09,140.220.91.150,/search,none,low,-,0
evt_01064,2026-09-13 01:42:06,60.173.62.111,/api/v1/users,none,low,-,0
evt_00797,2026-09-13 01:53:31,105.207.194.34,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01576,2026-09-13 02:10:16,137.14.197.247,/api/v1/users,none,low,-,0
evt_01194,2026-09-13 02:35:37,153.107.150.96,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00777,2026-09-13 02:57:36,179.24.52.100,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01360,2026-09-13 03:52:46,181.162.97.216,/search,none,low,-,0
evt_01013,2026-09-13 04:05:26,109.207.166.102,/search,sqli,critical,q=' OR '1'='1' --,1
evt_02017,2026-09-13 05:07:27,177.53.25.238,/search,xss,high,q=<script>alert(1)</script>,1
evt_01220,2026-09-13 05:46:10,52.189.153.34,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00578,2026-09-13 05:47:20,177.53.25.238,/api/v1/users,none,low,-,0
evt_01689,2026-09-13 06:27:51,120.1.57.72,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02372,2026-09-13 08:14:04,49.102.48.138,/search,none,low,-,0
evt_00370,2026-09-13 08:30:28,202.53.157.180,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_02071,2026-09-13 08:56:22,30.168.117.210,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01496,2026-09-13 09:08:20,216.255.169.4,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00492,2026-09-13 09:43:40,147.252.76.244,/admin/login,none,low,-,0
evt_01993,2026-09-13 09:49:44,102.52.48.17,/config/exposed.env,none,low,-,0
evt_00232,2026-09-13 09:56:03,73.195.214.248,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00169,2026-09-13 10:40:16,214.44.73.54,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00639,2026-09-13 10:51:42,159.124.81.250,/config/exposed.env,none,low,-,0
evt_00493,2026-09-13 10:54:48,141.51.66.12,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00281,2026-09-13 11:19:28,134.218.142.170,/config/exposed.env,none,low,-,0
evt_00063,2026-09-13 11:50:27,168.116.26.150,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01160,2026-09-13 11:57:57,181.162.97.216,/admin/login,none,low,-,0
evt_00004,2026-09-13 13:13:15,50.78.229.74,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_02051,2026-09-13 13:41:42,205.54.237.107,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02450,2026-09-13 13:43:33,121.7.139.190,/admin/login,none,low,-,0
evt_02364,2026-09-13 15:17:12,167.137.178.67,/config/exposed.env,none,low,-,0
evt_01136,2026-09-13 15:36:28,181.162.97.216,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00129,2026-09-13 16:16:04,18.127.111.1,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00494,2026-09-13 16:19:22,28.248.98.26,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00040,2026-09-13 16:21:03,159.124.81.250,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_02384,2026-09-13 16:25:57,202.111.95.245,/search,sqli,critical,q=' OR '1'='1' --,1
evt_02023,2026-09-13 16:34:33,181.162.97.216,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00002,2026-09-13 17:10:50,198.39.229.233,/api/v1/users,none,low,-,0
evt_01145,2026-09-13 18:06:09,49.36.88.142,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01356,2026-09-13 19:30:23,216.255.169.4,/config/exposed.env,none,low,-,0
evt_02181,2026-09-13 20:01:37,22.207.58.193,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02264,2026-09-13 20:54:54,120.205.40.60,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
